Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
1,3,429,20,0
0,3,637.75,20,0
0,1,641.71,11,0
0,0,622.38,7,0
1,3,418,6,0
1,6,663,6,0
0,3,594.9,11,0
1,3,388,11,1
0,0,525.73,6,0
1,3,607,27,0
1,9,368,11,1
0,2,721.56,18,0
1,9,304,8,1
1,9,915,22,0
0,0,800.11,9,0
0,3,550.11,11,0
0,1,912.22,18,0
1,9,201,17,0
1,9,784,28,1
0,2,758.77,2,0
0,1,519.72,1,0
1,6,625,3,0
0,0,580.28,3,0
0,1,647.1,5,0
1,9,335,27,1
0,0,987.86,15,0
1,4,838,4,1
1,7,443,0,0
1,4,636,6,0
1,6,324,2,0
0,3,611.76,8,0
1,8,583,21,1
0,0,540.29,7,0
0,1,886.06,6,0
0,4,565,9,0
0,2,937.41,7,0
1,10,939,24,1
1,5,190.19,8,1
0,2,677.83,16,0
1,4,848,30,0
1,6,508,27,0
1,5,543,6,0
1,9,395,27,1
1,0,975,2,1
0,4,763.67,18,0
1,3,774,12,1
0,0,954.93,8,0
1,3,868,17,0
1,1,817,12,0
1,7,862,18,0
0,3,800.34,8,0
1,10,467.48,13,0
1,5,284.14,21,1
0,1,546.12,2,0
1,4,490,22,0
0,4,702.8,3,0
0,3,991.77,3,0
0,0,935.47,20,0
1,7,608,7,0
1,10,586,11,1
0,0,882.83,11,0
1,4,299,18,0
0,0,977.07,14,0
1,10,533,29,0
1,5,734,22,0
1,4,315,2,1
1,10,640,25,0
0,1,695.14,6,0
1,4,944.99,27,1
1,5,225.09,6,0
1,6,806,15,1
1,1,249,25,1
0,2,555.42,13,0
1,3,592,4,0
1,0,246,26,0
1,1,387,11,0
0,3,970.24,17,0
0,1,710.84,3,0
1,0,139,0,0
1,9,270,29,1
1,9,202,25,0
0,3,687.27,14,0
0,0,686,4,0
0,1,889.23,13,0
0,2,509.96,11,0
0,3,901.22,4,0
0,2,992.99,8,0
1,7,104.97,15,0
0,0,575.7,2,0
0,3,822.01,5,0
1,8,361,27,0
1,9,517,14,1
1,1,471,26,0
1,0,795.41,29,0
1,5,363.56,4,0
0,1,900.67,10,0
1,3,265.9,18,1
0,1,933.72,11,0
1,1,880.3,25,0
0,0,711.59,8,0
1,4,560,23,0
0,0,550.58,19,0
0,2,674.93,1,0
0,4,954.91,2,0
0,2,534.37,12,0
0,2,666.3,8,0
0,2,958.44,17,0
1,1,925,10,0
1,3,692,26,0
1,7,211,21,0
0,0,566,5,0
0,0,500.46,15,0
0,0,702.45,18,0
0,0,764.85,0,0
0,3,885.05,12,0
0,3,682.71,4,0
1,3,173,24,1
1,3,152.07,19,1
1,8,810,13,1
1,8,394,8,0
0,1,831.35,18,0
0,0,946.26,8,0
0,2,935.03,8,0
1,4,208,17,0
0,4,635.25,10,0
1,8,855.26,22,1
1,2,695.59,17,0
1,9,387,28,0
1,3,298.82,2,0
0,3,669.98,2,0
1,10,423.18,1,1
1,9,583.46,2,1
0,5,637.45,17,0
0,2,677.68,0,0
0,0,675.41,8,0
0,2,565,5,0
1,1,398,7,0
0,1,804.54,1,0
0,3,864.8,13,0
1,5,495.15,9,0
1,4,149.59,19,1
1,8,369,25,0
0,2,988.74,1,0
0,2,706.5,13,0
0,1,615.83,8,0
1,3,349,16,1
1,1,460,11,1
1,5,944,4,0
1,1,535,23,1
1,0,307,28,0
0,0,802.48,6,0
1,6,630,29,0
1,4,425,2,1
1,5,833.42,10,0
0,0,921.02,5,0
1,1,235,25,0
0,1,926.4,8,0
0,1,880.67,12,0
0,3,959.53,2,0
1,0,412,19,1
0,3,509.06,5,0
0,0,955.53,12,0
1,0,603,0,0
1,7,585,8,0
1,8,746,23,0
0,4,949.68,9,0
0,1,656.48,9,0
0,4,649.62,11,0
1,8,161.13,4,0
1,9,265,17,0
1,9,606,0,1
0,0,552.81,12,0
0,4,508.28,11,0
0,3,844.28,0,0
1,4,820,1,1
0,1,602.32,11,0
0,2,594.35,18,0
0,3,842.71,20,0
1,3,754,23,0
1,4,658,10,1
0,2,935.05,7,0
0,2,934.51,6,0
1,6,231,12,0
0,4,846.36,4,0
1,0,575,14,0
1,1,956.97,23,1
0,2,725.72,19,0
1,2,335,9,0
1,4,140,4,1
1,4,709,19,1
0,0,528.08,18,0
0,0,721.32,15,0
0,0,541,5,0
0,2,673.17,1,0
1,3,235,24,0
0,0,885.35,2,0
1,4,823,6,0
0,2,563.07,5,0
1,2,810,24,0
0,4,514.02,12,0
1,8,916,23,0
1,2,482,19,1
0,0,540.21,16,0
1,3,684,13,0
0,2,695.61,18,0
0,1,580.52,13,0
0,2,617.52,19,0
0,0,545.19,16,0
1,8,848,15,0
0,2,790.41,2,0
0,2,668.61,3,0
0,1,783.96,2,0
0,3,750.81,6,0
1,5,206,5,1
0,2,681.36,2,0
0,1,959.16,2,0
1,4,172,17,0
1,10,444,27,1
1,1,675.64,4,1
0,1,644.41,17,0
1,0,600,22,1
0,3,817.92,20,0
0,0,878.53,16,0
0,1,760.67,6,0
1,10,733.99,27,0
0,2,975.87,11,0
0,3,822.52,14,0
0,2,795.75,7,0
1,8,697,28,0
0,0,901.77,16,0
1,5,246,11,1
0,1,809.27,19,0
1,8,732,11,0
0,3,740.43,16,0
0,1,741.21,19,0
1,7,929,5,0
1,6,829.84,1,0
1,2,561,4,1
0,2,839.61,8,0
1,9,820,4,0
0,2,509.18,4,0
1,2,748,3,0
0,3,933.13,11,0
1,7,852,6,0
1,4,547,13,1
1,4,398,2,0
1,0,399,6,1
1,7,108,14,1
0,1,655.67,6,0
1,3,641.15,3,0
0,2,796.55,16,0
0,2,604.02,3,0
1,5,270,16,0
1,2,593,6,1
1,7,198,10,0
0,0,642,7,0
1,1,444,18,0
0,0,529.01,16,0
0,0,911.69,14,0
1,3,589,25,0
1,2,376,21,0
0,0,698.55,0,0
1,10,217.19,23,0
0,3,756.11,16,0
1,10,285.68,20,0
1,8,891,19,0
0,3,670.72,17,0
1,0,161,20,0
1,2,722,7,0
1,7,714,6,1
0,1,992.88,12,0
0,0,996.81,10,0
0,3,689.02,19,0
1,2,653,2,1
0,0,778.22,19,0
1,4,484.41,13,1
1,7,144,3,0
0,4,580.75,12,0
0,1,660.75,1,0
1,6,845,10,1
0,2,884.77,0,0
0,3,715.27,20,0
0,3,896.18,18,0
0,1,827.88,11,0
1,10,892,21,0
1,9,398,6,0
1,9,333,20,0
0,0,826.04,8,0
1,7,436,27,1
1,10,929,17,1
1,5,574,26,1
1,10,212.16,19,0
1,5,898.84,5,1
0,1,626.65,3,0
0,1,985.73,7,0
0,1,658.97,14,0
0,1,550.19,0,0
1,7,858,4,0
1,7,935,1,1
1,4,309,3,1
0,3,694.81,6,0
0,2,741.63,13,0
0,0,957.43,5,0
0,3,689.58,7,0
1,6,801,29,1
0,1,640.61,3,0
0,1,694.05,9,0
0,1,646.65,4,0
1,4,731,11,0
0,0,971.93,7,0
1,6,510,9,0
1,6,733,22,1
0,3,725.69,3,0
0,1,661.83,13,0
0,0,841.71,1,0
0,1,932.8,12,0
0,0,596.11,9,0
1,3,430,8,1
0,2,780.19,17,0
1,0,891.07,0,0
0,1,719.06,12,0
1,0,333,14,0
1,10,768,6,0
0,1,662.41,1,0
1,0,484,3,0
1,0,375.49,7,1
0,1,799.55,10,0
1,4,821,7,0
0,1,971.15,1,0
1,7,861.93,20,1
1,5,793,16,1
1,6,411,3,1
1,8,443,22,0
1,4,888,24,0
0,1,720.58,12,0
0,0,718.52,3,0
0,0,532.48,11,0
0,1,899.57,15,0
1,2,418.49,16,0
1,2,957,17,1
1,4,544,14,1
0,3,957.21,13,0
1,5,285.75,27,0
0,2,865.69,2,0
1,6,197,28,0
1,10,429,27,1
0,2,977.78,20,0
1,6,512,27,1
1,2,364,9,0
0,1,553.25,13,0
1,9,437,17,0
1,10,309,12,0
0,0,570.24,2,0
0,1,512.58,19,0
1,6,728.77,13,0
1,4,722.61,11,0
1,7,527,24,1
0,0,619.91,17,0
0,1,868.46,10,0
1,5,890,17,0
0,1,773.88,20,0
0,2,728.41,14,0
0,2,708.87,19,0
0,0,924.79,5,0
0,3,557.11,19,0
0,2,919.45,14,0
1,6,644,21,0
1,0,890,4,0
1,1,583,15,1
1,3,508,21,0
1,9,484,11,0
1,3,917.61,4,0
0,1,773.8,8,0
0,2,874.49,9,0
1,3,298,29,0
0,2,936.24,8,0
1,0,330.28,17,0
0,0,620.92,6,0
1,7,859,30,0
0,1,848.22,14,0
1,8,731,21,0
1,10,211.11,13,0
0,3,606,6,0
1,7,922.3,24,0
0,1,778.19,8,0
1,6,611,30,1
0,2,613.6,10,0
0,4,854.06,8,0
1,10,813,29,1
1,8,420,5,0
1,9,640,17,0
1,2,195,19,0
1,8,794,7,0
0,3,810.66,10,0
1,7,167,22,0
1,1,989.2,12,0
0,2,856.84,11,0
0,2,593.1,15,0
1,1,121,22,0
0,1,629,18,0
1,6,612,19,1
0,0,928.1,15,0
0,0,739.83,16,0
0,2,960.92,19,0
1,8,364,16,0
1,3,934.16,0,0
0,1,904.97,3,0
1,9,822,11,1
1,9,211,14,1
1,0,706,30,1
1,2,758,23,1
1,0,998.3,27,0
1,0,590.85,3,0
0,2,530.24,11,0
0,1,691.77,11,0
0,1,878.1,3,0
0,3,817.9,9,0
0,2,877.23,17,0
0,2,943.81,2,0
0,3,682.64,17,0
1,9,213,23,1
0,2,842.81,5,0
0,0,573,9,0
0,1,642.27,16,0
1,6,356,23,1
1,0,544.77,5,0
1,3,890,15,0
1,0,968,4,1
0,3,961.46,9,0
1,10,425,23,1
0,1,937.89,5,0
0,0,756.56,12,0
1,10,532,3,0
0,1,877.76,12,0
1,8,783,19,0
1,1,690,21,0
1,5,923,3,0
0,3,775.39,0,0
1,0,257.16,4,0
0,0,945.58,9,0
1,2,650,24,1
0,2,611.98,9,0
0,0,816.71,20,0
1,2,113,13,0
0,2,714.2,3,0
1,9,603,21,0
1,2,228.41,7,0
0,3,903.49,6,0
1,4,377,21,0
1,0,313.18,29,0
1,7,218,11,1
1,7,220,30,1
0,3,714.11,5,0
1,4,394,2,0
0,2,567.07,10,0
1,6,331,5,0
0,3,912.43,11,0
1,6,423,10,0
1,7,982,21,1
1,6,425.37,26,1
0,4,984.57,5,0
0,3,793.98,15,0
1,7,955,0,0
0,0,632.34,9,0
0,2,964.29,15,0
1,5,756,21,1
0,3,598.03,6,0
1,6,911.48,22,1
0,1,700.87,12,0
0,4,760.03,7,0
1,6,209,21,0
1,7,607,4,1
0,0,559.58,2,0
1,8,470,4,1
0,2,518.88,8,0
0,1,711,7,0
0,3,978.67,16,0
1,5,612,6,0
1,7,520,21,0
0,0,844.34,11,0
0,1,525.35,10,0
0,0,797.13,8,0
1,3,203.05,25,0
1,10,702,15,0
0,0,639.08,19,0
0,2,617.32,1,0
0,4,727.28,15,0
1,0,412,12,1
1,7,291,10,0
0,2,999.92,16,0
1,8,630,6,0
1,2,853,3,0
1,5,935,26,0
0,2,882.73,4,0
0,1,835.01,20,0
1,4,198,5,1
0,1,787.34,19,0
0,1,793.37,2,0
1,3,993,27,1
0,1,535.13,7,0
1,1,138,1,0
1,8,695,30,0
1,7,746,3,0
0,5,852.6,7,0
0,2,589.59,8,0
1,10,271,1,0
1,10,384.61,25,0
1,6,217.09,16,0
0,2,502.23,8,0
0,1,794.04,11,0
1,8,976,12,0
0,3,699.04,5,0
0,3,599.83,14,0
0,0,913.13,5,0
1,5,103.79,14,0
1,2,542.57,17,0
0,3,658.37,12,0
0,4,927.05,19,0
0,1,852.57,3,0
1,2,968,22,1
1,8,549,17,1
1,6,315,21,1
0,2,565.86,17,0
0,3,990.25,13,0
0,1,570.78,11,0
0,0,851.35,14,0
1,5,800,29,0
1,3,763,23,1
1,7,629,18,0
1,0,266,3,0
1,8,539,22,0
0,2,868.07,17,0
0,0,863.53,2,0
1,5,628,30,1
1,3,227,17,1
1,8,121.95,15,0
1,0,644,30,1
0,2,823.54,13,0
1,10,901,10,1
1,2,388,26,0
1,4,169,20,0
1,10,941,4,0
1,4,848,19,0
1,0,236,24,0
1,7,302,27,1
1,9,435,24,0
0,0,718.61,3,0
1,1,268,10,0
0,2,819.28,9,0
0,1,825.92,8,0
0,2,658.68,6,0
0,1,893.8,9,0
0,2,653.33,6,0
1,3,735,17,1
1,8,786,24,0
1,3,786,3,1
0,4,687.25,9,0
1,8,981,10,0
0,2,605.8,10,0
1,3,189,19,0
1,6,374.17,17,0
1,7,544,12,0
1,3,662,7,0
0,1,526.84,5,0
0,1,612.57,11,0
1,8,926.85,4,0
0,0,602.74,10,0
0,1,524.9,12,0
0,2,887.2,15,0
1,3,977,11,1
1,4,526,24,0
0,1,826.83,19,0
1,3,480.5,25,0
1,1,404,26,1
0,0,684.83,17,0
1,8,914,9,0
1,3,497,3,0
0,1,703.47,6,0
1,3,396,5,0
1,5,421,24,0
0,3,940.8,9,0
0,3,954.66,20,0
0,0,746.3,17,0
0,0,600.84,5,0
0,0,778.08,7,0
0,2,727.64,0,0
0,2,819.73,8,0
0,3,571.97,20,0
0,4,543.58,1,0
0,2,929.4,14,0
1,1,351.91,0,1
1,9,407,15,0
1,5,959,0,0
0,1,568.46,13,0
1,0,447,14,1
1,1,509,23,1
0,2,794.07,9,0
0,4,919.16,14,0
0,0,550.35,16,0
1,8,142,17,1
0,2,567.66,17,0
0,4,694.96,3,0
0,4,501.01,14,0
1,0,446,22,0
0,2,903.1,0,0
0,1,725.45,1,0
1,2,521,4,0
0,0,976.03,15,0
1,3,568,10,0
1,1,638.99,14,0
0,3,803.29,10,0
0,3,800.49,0,0
1,6,994,10,0
1,0,673,23,0
0,2,812.69,14,0
1,7,791,12,1
1,3,440,12,0
1,3,951.24,2,0
1,9,789,20,0
1,8,849.89,16,1
1,5,342,26,0
0,0,763.93,7,0
1,2,281,4,1
0,1,652.13,13,0
0,2,785.35,17,0
1,10,305,19,1
0,2,624.97,0,0
0,0,643.73,1,0
0,0,808.13,5,0
1,3,358,17,1
1,8,122.03,7,0
0,3,924.24,5,0
1,9,750.17,7,0
0,0,863.3,8,0
1,9,496,14,0
0,0,793.34,12,0
1,5,774,24,0
0,0,737.6,6,0
0,0,806,6,0
1,5,667,1,0
1,1,317,8,1
1,7,243.86,9,0
0,3,553.8,3,0
0,4,901.62,5,0
1,9,829.32,10,1
0,0,934.16,7,0
1,1,850,9,1
1,1,704,17,1
1,7,842,4,1
1,8,608,21,0
1,0,483,22,1
1,0,527.77,16,1
1,0,696.25,30,0
0,2,935.78,3,0
0,1,535.71,15,0
0,0,927.15,4,0
0,0,895.95,4,0
1,0,255,27,1
1,6,141,21,0
0,0,727.84,10,0
1,1,260,2,1
0,3,588.39,17,0
1,5,910,4,0
0,1,606.23,16,0
0,2,656.13,5,0
1,5,782,6,0
0,0,879.06,0,0
0,2,622.78,10,0
1,10,144,7,1
0,0,901.17,13,0
0,1,630.06,2,0
0,1,500.28,1,0
0,4,844.57,18,0
0,0,639.35,18,0
1,6,448.08,5,0
1,5,691.48,29,0
0,1,612.41,20,0
0,3,704.02,14,0
1,3,384.04,24,0
0,4,530.74,20,0
0,3,600.32,19,0
0,0,597.74,12,0
0,0,627.96,15,0
0,1,509.98,1,0
0,2,590.27,4,0
1,8,139.11,25,0
0,3,564.61,9,0
1,6,548,3,0
1,3,854,11,0
0,2,957.88,1,0
1,10,641,22,0
1,10,426,6,0
1,8,995,25,0
1,5,878,11,1
0,3,956.7,20,0
1,6,999,22,0
1,8,106,29,0
1,5,169.3,27,1
1,5,741.8,1,0
0,2,591.73,8,0
1,3,921,28,1
1,1,138.39,14,0
1,6,992,0,0
1,5,371,3,0
1,0,159,9,0
0,0,661,19,0
1,4,260,9,0
1,0,115,23,0
0,0,706.97,20,0
0,2,751.13,2,0
1,6,653,4,1
1,10,509.75,20,0
0,3,687.86,5,0
1,7,472,30,1
0,1,628.75,4,0
0,1,838.7,9,0
1,6,598,2,0
1,5,645.87,27,0
0,0,692.16,4,0
1,1,706,16,1
1,9,769,0,0
1,2,606,25,1
0,1,524.55,0,0
0,1,972.78,1,0
0,1,624.94,17,0
0,3,551.25,17,0
1,8,506,9,1
1,6,291,8,1
0,2,606.52,5,0
0,4,877.32,4,0
0,2,553.15,0,0
1,1,728,10,1
1,5,368,23,1
1,9,841,4,1
0,2,537.49,15,0
0,2,561.57,8,0
0,2,748.08,1,0
0,3,687.72,5,0
1,2,551,21,0
1,10,701,26,0
1,9,492,11,1
1,1,421,20,0
1,9,923,18,1
0,1,822.09,2,0
1,4,196,4,1
0,2,952.47,9,0
1,0,696.07,13,0
1,9,805,28,0
0,1,737.75,20,0
0,1,803.19,17,0
0,0,573.09,0,0
0,0,787.07,5,0
0,0,632.55,11,0
1,7,342,19,0
0,2,776,19,0
0,0,670.32,12,0
1,3,232,10,0
0,4,955.95,7,0
0,3,583.5,4,0
0,2,852.75,6,0
0,0,623.51,2,0
1,6,410,16,0
1,3,727,17,1
1,3,494.52,18,1
1,9,931.36,4,1
1,0,895,23,0
1,8,970,10,0
1,3,681,23,0
1,5,805,26,1
0,2,758.49,20,0
1,9,631.58,21,1
0,2,639.94,3,0
0,4,942.61,7,0
1,6,109,12,0
1,0,373,22,1
0,2,699.35,14,0
0,4,540.88,12,0
1,10,513,9,0
1,10,644,1,0
0,0,735.49,4,0
0,0,532.02,5,0
1,6,714,29,0
1,7,842,15,1
1,2,863.66,27,0
1,6,125,29,1
0,2,873.28,10,0
0,2,631.71,17,0
0,2,629.78,18,0
1,3,888.68,21,0
0,3,534.16,5,0
1,10,632,16,0
1,10,682,27,1
1,0,947,25,1
1,7,755,5,0
0,0,638.93,14,0
1,6,433,23,1
0,0,778.34,12,0
1,1,460,0,1
0,4,657.3,14,0
1,9,832.24,16,0
0,1,831.1,20,0
0,2,938.39,7,0
0,3,573.55,12,0
1,9,659,19,0
0,3,556.26,0,0
0,0,609.41,2,0
0,1,590.66,18,0
0,3,540.98,6,0
1,10,957,30,1
1,5,138,24,0
0,2,926.44,15,0
0,3,770.36,1,0
1,10,602,4,0
0,0,604.79,9,0
1,5,325.63,14,0
0,3,938.77,16,0
1,8,404,16,1
1,6,649.79,15,0
0,0,727.13,20,0
1,2,363,14,0
1,4,239,26,0
0,0,553.71,3,0
0,1,759.41,4,0
1,4,855,19,0
1,10,287.84,19,0
1,9,851,27,1
1,10,707,29,1
1,2,474,3,0
1,10,832.65,12,0
0,2,671.61,13,0
1,5,906,16,0
0,3,774.63,17,0
0,0,765.59,15,0
0,1,565.76,7,0
0,4,985.99,9,0
1,3,259,15,0
0,4,707.63,13,0
0,3,602.39,13,0
1,1,189,0,0
0,1,816.8,20,0
0,2,697.63,19,0
0,3,695.66,8,0
1,0,362,6,0
0,4,972.66,9,0
0,1,559.11,19,0
1,6,273,1,0
0,2,747.49,0,0
1,8,156.52,26,0
1,6,253,12,1
1,7,386,8,0
0,1,509.53,8,0
0,1,759.68,13,0
0,1,837.94,6,0
0,2,861.18,20,0
0,0,734.88,0,0
1,0,749,2,0
1,3,553.82,9,0
0,0,935.66,6,0
0,1,524.69,17,0
0,3,661.09,13,0
1,8,880,11,0
0,2,996.59,12,0
0,3,566.32,3,0
1,7,224,18,0
1,1,793,21,1
0,1,987.92,13,0
1,9,929,11,1
0,0,898.94,1,0
1,9,659,8,1
0,1,888.23,11,0
1,9,332,16,1
0,1,899.02,18,0
1,7,293,2,0
1,4,708,2,0
1,9,596,13,1
0,3,584.38,20,0
1,1,120,16,0
0,0,930.02,16,0
0,0,846.3,8,0
0,2,953.69,11,0
0,0,893.35,17,0
1,10,189,21,0
0,3,567.83,11,0
1,4,709,15,0
0,3,709.69,9,0
1,9,541,25,0
0,0,931.5,14,0
1,6,903.87,19,0
0,1,553.65,10,0
0,2,953.52,5,0
1,1,231,15,0
0,1,750.59,12,0
0,1,729.66,4,0
0,2,508.86,9,0
1,0,441,23,1
0,2,687.42,7,0
1,0,349,6,0
0,0,652.98,8,0
1,10,259.31,18,0
1,6,393,14,0
1,8,929,12,0
1,0,909,16,1
0,3,888.11,16,0
0,5,981,20,0
0,0,975.37,6,0
1,9,876,12,0
0,1,908.23,11,0
1,9,382,29,0
1,7,947,22,0
1,8,543,24,1
1,5,409,1,0
0,1,595.92,9,0
0,1,819.9,0,0
0,2,974.85,20,0
0,2,650.29,3,0
0,1,825.23,17,0
0,4,580.65,13,0
1,0,825.05,12,0
1,8,694.67,28,0
1,1,284,25,1
1,1,232,16,0
0,2,899.32,11,0
0,0,777.93,11,0
0,2,753.68,5,0
1,2,791,3,1
1,10,374,23,1
0,3,655.25,16,0
0,0,661.5,17,0
0,2,854.09,2,0
0,2,868.6,9,0
1,2,597,15,1
0,2,686.8,14,0
1,4,981.08,7,1
0,1,552.69,1,0
0,0,983.94,1,0
0,0,510.24,10,0
1,7,133,25,1
1,1,267,15,0
1,7,485,29,0
1,9,220,0,1
1,1,127,17,0
1,0,182.46,6,0
1,10,757,23,1
1,1,508,27,0
1,2,259,7,0
1,2,826.6,28,0
1,0,544,16,0
0,2,832.46,13,0
1,0,101,20,1
1,2,310,7,0
0,3,600.7,10,0
0,2,952.46,4,0
0,4,902.12,17,0
1,9,277.8,21,0
1,7,893,13,0
0,1,926.88,0,0
1,9,406.93,28,0
1,2,832,5,0
0,0,658.42,15,0
0,3,566.52,17,0
0,3,607.09,8,0
0,1,555.2,9,0
0,1,744.21,1,0
1,2,211,27,1
1,7,849,30,0
1,7,768,0,0
1,6,812,27,0
0,2,663.14,9,0
0,1,813.94,17,0
0,2,680,15,0
1,0,138,18,0
0,2,730.47,2,0
1,7,739,1,1
1,0,246.84,30,0
0,1,850.84,0,0
0,2,975.21,12,0
1,0,779,2,0
0,0,919.26,13,0
0,2,746.96,8,0
1,4,690,25,0
0,3,767.99,13,0
0,1,721.17,4,0
0,1,891.26,19,0
0,2,526.24,2,0
1,5,377,29,0
0,3,905.31,1,0
0,2,527.25,16,0
0,3,577.22,12,0
1,0,103,18,0
0,2,982.12,19,0
1,3,395,28,0
1,9,804,7,0
0,1,547.52,20,0
1,4,266,21,0
0,2,687.42,13,0
0,1,561.21,9,0
0,1,706.81,0,0
1,10,962,23,0
0,0,921.26,3,0
0,4,925.52,2,0
0,0,733.63,14,0
0,3,732.02,17,0
0,2,753.67,5,0
1,5,749.9,10,0
0,0,741,18,0
0,2,971.78,19,0
0,2,626.46,1,0
1,9,693,3,0
1,1,586,22,1
1,1,173,15,0
1,8,773,0,1
1,4,839,27,0
1,1,954,4,1
1,4,687,27,0
0,0,571,2,0
0,1,646.35,0,0
1,6,891,2,1
0,2,911.27,4,0
1,8,863,27,0
1,10,111,23,0
0,1,741.07,8,0
1,7,884,28,0
0,1,599.41,14,0
0,1,879.98,11,0
1,6,134,10,1
1,10,361,10,0
0,0,888.78,0,0
1,2,491.4,2,0
1,3,550,23,0
1,9,549,18,0
0,1,823.36,14,0
0,1,775.87,18,0
0,4,677.81,9,0
0,0,576.72,2,0
0,0,719.6,9,0
1,2,574,21,0
1,0,911,27,0
0,1,632.93,17,0
1,0,150,8,0
0,4,614.26,10,0
1,8,120,23,0
0,1,652.55,3,0
1,1,360,16,0
0,2,626.03,19,0
1,0,845,7,0
1,5,851,7,0
0,0,823.26,4,0
1,4,106,2,0
0,4,988.07,15,0
1,9,931,14,0
0,1,977.55,3,0
0,0,773.65,7,0
1,3,816,26,0
1,9,777,19,1
0,2,908.74,0,0
0,3,941.69,5,0
0,3,802.75,12,0
0,2,918.97,10,0
0,0,819.54,15,0
0,0,667.37,8,0
0,0,542.27,10,0
0,0,712.83,14,0
0,2,534.33,6,0
1,8,542,1,0
1,1,372,9,0
1,6,951,23,1
0,2,563.49,1,0
1,3,919.95,19,1
0,0,966.37,0,0
0,3,616.72,12,0
0,2,592.13,3,0
0,1,993.02,2,0
1,3,170,29,1
0,2,693.11,0,0
0,2,990.1,16,0
0,0,785.48,7,0
1,4,152,24,0
1,7,497,26,0
0,3,913.73,1,0
1,7,814,26,0
0,0,822.23,12,0
1,6,533,5,1
1,5,969,12,0
1,0,1000,29,0
1,7,109,9,0
0,1,786.87,8,0
0,3,557.44,9,0
1,6,525.71,2,0
1,9,166,20,0
1,10,119,14,1
1,4,542.42,23,0
0,1,614.75,17,0
0,1,569.72,16,0
0,0,844.52,5,0
0,2,511.4,12,0
1,8,803,12,0
0,4,568.73,15,0
1,6,606,30,0
0,1,703.39,20,0
1,0,262,11,0
1,2,240,29,0
1,8,797,26,1
0,0,756.32,2,0
0,2,655.2,5,0
1,0,562,29,0
0,4,849.04,6,0
0,1,747.21,10,0
1,5,570,30,0
1,1,844,4,1
0,2,506.6,15,0
1,8,685,28,0
1,2,435,17,0
1,0,562,9,0
0,3,916.93,6,0
1,5,949,21,0
1,10,188,29,1
1,5,402.62,21,0
1,5,987,28,0
0,0,959.93,20,0
0,1,630.32,0,0
0,3,567.98,17,0
1,5,308,19,1
0,4,805.12,11,0
1,9,165,27,1
0,1,881.24,17,0
1,7,812,9,1
0,0,527.44,10,0
0,3,717,8,0
0,3,834.81,19,0
1,8,136,14,1
0,0,976.28,13,0
1,9,326,0,0
0,4,833.31,1,0
0,1,578.91,12,0
1,5,902.61,21,0
1,2,698,26,1
0,3,818.83,1,0
0,0,952.59,3,0
0,0,506.23,3,0
0,2,708.05,16,0
0,0,946.38,20,0
1,9,588.53,19,0
0,2,629.21,4,0
1,5,566,9,0
0,2,721.09,12,0
0,0,506.61,11,0
0,0,583.08,5,0
0,2,500.38,9,0
1,9,388.69,28,1
1,8,721.34,19,0
1,3,294.82,28,1
1,7,753.1,5,0
1,6,933,30,0
1,3,280,10,1
1,8,302,11,0
1,8,783,27,0
0,3,780.67,7,0
0,3,540.35,16,0
1,10,900,9,0
0,3,780.49,8,0
1,10,333,3,0
0,0,570.14,11,0
1,1,702.84,19,0
0,0,617.03,11,0
0,0,567.96,10,0
0,1,602.84,5,0
1,3,548,13,0
0,1,782.68,1,0
0,0,765.48,8,0
1,4,413,2,0
0,2,517.14,4,0
0,2,636.72,6,0
1,1,367,15,1
0,0,867.34,3,0
1,3,754,30,0
0,0,803.27,4,0
1,9,908.43,16,0
0,4,721.86,13,0
0,3,650.07,7,0
1,9,683,11,0
1,1,267,9,0
0,1,737.1,4,0
0,1,580.6,13,0
0,1,553.49,12,0
0,2,642.84,20,0
0,2,591.21,9,0
1,3,455.23,1,0
1,10,265,26,0
0,0,628.51,7,0
1,10,167,25,0
1,8,366,16,1
0,3,703.61,6,0
0,2,795.63,9,0
0,2,603.21,11,0
1,7,971,27,0
1,2,129,28,0
0,2,867.42,2,0
0,0,896.73,14,0
0,4,626.73,20,0
0,2,607.1,13,0
0,0,939.32,9,0
0,1,861.3,14,0
0,0,509.53,15,0
1,10,134,28,0
0,2,556.01,14,0
1,9,337,22,1
0,0,619.49,6,0
1,6,282,14,0
1,1,372.95,10,0
0,0,823.37,3,0
1,10,899,3,1
1,9,405.36,10,0
1,2,562,8,0
1,7,339,29,0
1,3,325.72,11,0
0,2,989.78,19,0
1,6,161,20,1
1,5,606,22,0
0,2,938.56,9,0
0,1,510.62,0,0
0,0,777.6,6,0
0,0,737.14,19,0
1,7,577.34,26,1
1,1,436,9,0
1,3,756.44,4,0
0,0,959.54,8,0
1,0,414,20,0
0,1,768.14,18,0
1,2,646,11,0
0,4,869.02,12,0
1,2,738,10,0
0,2,858.39,9,0
1,10,548,5,0
0,1,987.02,6,0
0,2,619.74,10,0
1,1,481.83,8,0
0,1,803.01,4,0
0,0,556.83,5,0
1,9,508,11,0
0,3,679.84,0,0
1,7,928,14,0
1,1,448,27,0
0,1,848.64,9,0
0,0,836.33,5,0
0,1,739.48,9,0
1,3,494,26,0
1,0,513.88,2,0
1,5,116,2,0
0,3,560.16,3,0
